DATE,SOURCE_ID,SOURCE_SIC_CODE,TARGET_ID,TARGET_SIC_CODE
20080523,574,G4651,332,J6202
20080524,288,J5822,48,J5822
20080524,233,J5822,48,J5822
20080524,213,C2642,332,J6202
20080524,206,J6122,332,J6202
20080524,574,G4651,332,J6202
20080524,443,J5822,422,J5822
20080526,347,J5822,350,J5822
20080526,621,J5822,417,J5822
20080526,493,C2632,381,J5822
20080526,569,G4680,514,J5822
20080526,188,G4651,514,J5822
20080526,476,C2631,588,J5822
20080527,569,G4680,581,J5822
20080527,94,J5822,581,J5822
20080527,570,C2642,587,J5822
20080527,298,J5822,357,C2642
20080527,296,J5822,357,C2642
20080528,144,J5822,442,J5822
20080528,241,J6121,442,J5822
20080528,298,J5822,383,J5822
20080528,55,F4232,243,J6202
20080528,569,G4680,243,J6202
20080528,205,G4652,243,J6202
20080528,476,C2631,442,J5822
20080528,110,G4651,387,J5822
20080528,49,G4651,22,J6202
20080528,39,J6202,22,J6202
20080528,339,G4651,22,J6202
20080528,420,G4651,53,J5822
20080528,5,G4651,53,J5822
20080528,49,G4651,53,J5822
20080528,476,C2631,181,J5822
20080528,261,J6121,181,J5822
20080528,298,J5822,357,C2642
20080528,296,J5822,357,C2642
20080528,109,C2641,539,J5822
20080528,29,G4645,539,J5822
20080530,569,G4680,322,J6202
20080530,142,G4651,322,J6202
20080530,539,J5822,34,J5822
20080531,570,C2642,438,J6202
20080531,133,F4232,438,J6202
20080531,71,J5822,269,G4651
20080602,90,J5822,495,J6202
20080602,5,G4651,495,J6202
20080602,306,J6202,176,J5822
20080602,48,J5822,427,J5822
20080602,108,J6202,427,J5822
20080602,218,J6122,427,J5822
20080602,43,J6122,427,J5822
20080602,419,F4232,176,J5822
20080602,242,J6121,176,J5822
20080602,307,J5822,460,J5822
20080604,26,G4651,595,J6202
20080604,90,J5822,595,J6202
20080605,120,J5822,133,F4232
20080605,443,J5822,485,J5822
20080605,52,J6202,153,G4651
20080605,213,C2642,156,J6209
20080609,262,J5822,132,J6202
20080609,90,J5822,132,J6202
20080609,5,G4651,132,J6202
20080609,52,J6202,132,J6202
20080609,288,J5822,48,J5822
20080609,233,J5822,48,J5822
20080610,5,G4651,82,J5822
20080611,5,G4651,85,J5822
20080611,190,G4651,200,J6202
20080611,463,J5822,200,J6202
20080612,420,G4651,53,J5822
20080612,5,G4651,53,J5822
20080612,49,G4651,53,J5822
20080616,52,J6202,448,J5822
20080617,116,J6312,452,J5822
20080617,357,C2642,280,J5822
20080618,394,J5822,380,J5822
20080618,78,J6202,340,G4651
20080619,570,C2642,647,J5822
20080619,21,J6202,647,J5822
20080620,5,G4651,65,J5822
20080620,90,J5822,65,J5822
20080620,94,J5822,394,J5822
20080620,276,G4651,394,J5822
20080620,126,G4651,394,J5822
20080620,569,G4680,65,J5822
20080620,177,J5822,394,J5822
20080623,21,J6202,650,F4232
20080623,203,J6022,571,J5822
20080624,471,J5822,605,J5822
20080624,110,G4651,541,J5822
20080625,471,J5822,605,J5822
20080627,436,J6202,188,G4651
20080627,574,G4651,606,J6202
20080627,39,J6202,476,C2631
20080630,49,G4651,56,J6202
20080701,102,J5822,653,J5822
20080702,5,G4651,696,J5822
20080702,90,J5822,696,J5822
20080707,347,J5822,350,J5822
20080707,110,G4651,541,J5822
20080707,584,C2642,480,J5822
20080708,21,J6202,655,J5822
20080708,535,J6209,655,J5822
20080709,190,G4651,177,J5822
20080714,510,J5822,192,J5822
20080715,49,G4651,56,J6202
20080715,570,C2642,323,J5822
20080715,90,J5822,323,J5822
20080715,142,G4651,323,J5822
20080716,641,J5822,150,J5822
20080717,622,J6202,617,J6202
20080718,151,F4232,612,J6202
20080718,5,G4651,612,J6202
20080721,73,J5822,573,J5822
20080721,124,J6202,496,J6202
20080721,36,J5822,496,J6202
20080721,594,J5822,600,G4652
20080721,142,G4651,389,J6202
20080723,322,J6202,391,J5822
20080724,233,J5822,706,J5822
20080725,622,J6202,617,J6202
20080725,63,J6202,144,J5822
20080725,52,J6202,144,J5822
20080725,516,J5822,144,J5822
20080726,372,J5822,502,G4652
20080729,393,J5822,352,J6202
20080729,177,J5822,352,J6202
20080804,190,G4651,654,J5822
20080804,26,G4651,654,J5822
20080804,184,J5822,654,J5822
20080804,77,J6202,109,C2641
20080804,558,J6202,109,C2641
20080804,68,C2641,702,J5822
20080804,374,J6129,702,J5822
20080804,574,G4651,702,J5822
20080805,15,C1712,145,J5812
20080805,436,J6202,420,G4651
20080806,241,J6121,397,J6399
20080809,59,J6202,373,G4651
20080809,108,J6202,373,G4651
20080809,306,J6202,373,G4651
20080809,38,G4791,377,J6121
20080811,306,J6202,497,J6202
20080812,190,G4651,96,J6202
20080812,49,G4651,673,J6202
20080812,675,G4651,673,J6202
20080812,306,J6202,673,J6202
20080812,43,J6122,673,J6202
20080813,406,J5822,697,J6202
20080813,569,G4680,544,J5822
20080814,218,J6122,55,F4232
20080814,242,J6121,55,F4232
20080818,90,J5822,337,J5822
20080818,380,J5822,337,J5822
20080819,443,J5822,485,J5822
20080819,497,J6202,368,G4651
20080819,90,J5822,368,G4651
20080820,285,J5911,494,J6399
20080821,493,C2632,305,J5822
20080821,570,C2642,438,J6202
20080821,133,F4232,438,J6202
20080821,241,J6121,305,J5822
20080821,49,G4651,305,J5822
20080821,126,G4651,412,J5822
20080821,276,G4651,412,J5822
20080821,493,C2632,621,J5822
20080822,621,J5822,577,C2642
20080823,43,J6122,324,J6399
20080825,571,J5822,63,J6202
20080825,21,J6202,308,J5822
20080825,98,G4651,308,J5822
20080826,29,G4645,42,J5822
20080826,72,F4232,42,J5822
20080826,226,G4652,359,J5822
20080826,643,C2721,189,J5822
20080826,128,C2632,359,J5822
20080826,327,J6312,189,J5822
20080826,326,J6399,189,J5822
20080827,560,J6202,398,J6202
20080827,5,G4651,398,J6202
20080827,316,G4791,398,J6202
20080828,188,G4651,514,J5822
20080901,164,J6202,338,J6209
20080901,52,J6202,608,J6202
20080901,60,J5822,523,J5822
20080901,346,C2890,523,J5822
20080901,187,J6202,312,J5822
20080901,539,J5822,312,J5822
20080901,668,J5822,669,J5822
20080901,183,J6202,669,J5822
20080902,164,J6202,338,J6209
20080904,340,G4651,496,J6202
20080904,205,G4652,496,J6202
20080904,52,J6202,166,J5822
20080904,164,J6202,166,J5822
20080905,643,C2721,189,J5822
20080905,327,J6312,189,J5822
20080905,326,J6399,189,J5822
20080905,192,J5822,474,J5822
20080905,49,G4651,474,J5822
20080905,422,J5822,543,J6202
20080905,317,J5822,543,J6202
20080909,55,F4232,60,J5822
20080910,492,C2632,203,J6022
20080910,206,J6122,186,J5822
20080910,218,J6122,186,J5822
20080910,43,J6122,186,J5822
20080911,262,J5822,132,J6202
20080911,90,J5822,132,J6202
20080911,5,G4651,132,J6202
20080911,52,J6202,132,J6202
20080918,110,G4651,679,J5822
20080918,262,J5822,679,J5822
20080918,347,J5822,679,J5822
20080922,609,J5822,115,J5822
20080922,126,G4651,115,J5822
20080922,190,G4651,408,J6311
20080922,242,J6121,408,J6311
20080923,90,J5822,495,J6202
20080923,5,G4651,495,J6202
20080925,562,J5822,607,J5822
20080925,241,J6121,32,J6311
20080925,242,J6121,32,J6311
20080930,142,G4651,254,J5822
20080930,391,J5822,254,J5822
20080930,322,J6202,254,J5822
20081007,90,J5822,637,G4651
20081007,497,J6202,637,G4651
20081009,116,J6312,452,J5822
20081013,241,J6121,129,G4651
20081013,90,J5822,129,G4651
20081014,388,J5822,173,J5822
20081015,120,J5822,133,F4232
20081015,190,G4651,52,J6202
20081015,569,G4680,52,J6202
20081015,5,G4651,52,J6202
20081015,641,J5822,150,J5822
20081016,207,J6121,275,J5822
20081017,21,J6202,198,J5822
20081017,571,J5822,198,J5822
20081018,347,J5822,599,F4232
20081020,49,G4651,661,J6202
20081021,340,G4651,306,J6202
20081021,372,J5822,306,J6202
20081027,124,J6202,558,J6202
20081027,468,J5822,558,J6202
20081027,550,G4652,558,J6202
20081028,151,F4232,244,J6202
20081030,241,J6121,129,G4651
20081030,90,J5822,129,G4651
20081106,55,F4232,242,J6121
20081106,276,G4651,283,J5822
20081107,90,J5822,535,J6209
20081107,5,G4651,535,J6209
20081113,306,J6202,372,J5822
20081113,109,C2641,81,J6201
20081113,166,J5822,81,J6201
20081114,207,J6121,275,J5822
20081119,163,G4651,431,J5822
20081119,25,G4651,431,J5822
20081119,262,J5822,513,G4651
20081119,52,J6202,513,G4651
20081120,241,J6121,408,J6311
20081120,38,G4791,408,J6311
20081120,242,J6121,408,J6311
20081120,312,J5822,483,J5822
20081121,50,K6491,611,J5822
20081122,339,G4651,167,J5822
20081201,5,G4651,164,J6202
20081201,102,J5822,439,J5822
20081204,59,J6202,373,G4651
20081204,108,J6202,373,G4651
20081204,306,J6202,373,G4651
20081204,17,J5812,344,J6399
20081208,21,J6202,563,J6202
20081209,164,J6202,338,J6209
20081209,25,G4651,431,J5822
20081209,52,J6202,547,J5822
20081209,50,K6491,611,J5822
20081210,58,J6202,488,J6202
20081211,399,J5822,292,J5822
20081211,357,C2642,313,J5822
20081211,322,J6202,391,J5822
20081215,151,F4232,622,J6202
20081215,558,J6202,622,J6202
20081215,463,J5822,622,J6202
20081217,193,J5822,274,J5822
20081217,75,C2842,358,J6202
20081219,5,G4651,85,J5822
20081219,685,J5822,522,G4651
20081219,84,J5822,522,G4651
20081220,190,G4651,335,J5822
20081220,110,G4651,335,J5822
20081222,151,F4232,612,J6202
20081222,5,G4651,612,J6202
20081222,5,G4651,668,J5822
20081222,507,J6202,668,J5822
20081222,90,J5822,70,J5822
20081222,5,G4651,70,J5822
20081222,163,G4651,70,J5822
20081222,242,J6121,218,J6122
20081223,90,J5822,560,J6202
20081223,571,J5822,560,J6202
20081223,5,G4651,560,J6202
20081226,71,J5822,138,G4651
20081229,569,G4680,262,J5822
20081229,5,G4651,262,J5822
20090107,26,G4651,91,J5822
20090113,574,G4651,711,J6202
20090114,109,C2641,539,J5822
20090114,29,G4645,539,J5822
20090120,161,J5822,471,J5822
20090120,25,G4651,471,J5822
20090120,79,J5822,500,J5822
20090121,233,J5822,208,J5822
20090121,49,G4651,208,J5822
20090121,510,J5822,208,J5822
20090121,56,J6202,208,J5822
20090128,276,G4651,412,J5822
20090202,48,J5822,469,J5822
20090202,328,G4651,503,J6202
20090205,299,G4645,527,J5811
20090209,570,C2642,438,J6202
20090209,133,F4232,438,J6202
20090209,40,K6491,314,J5822
20090210,6,K6412,450,J5822
20090210,463,J5822,361,G4651
20090213,218,J6122,704,J6129
20090213,498,C2642,704,J6129
20090217,382,J5822,505,J5822
20090217,327,J6312,566,J5822
20090218,47,J5822,342,J5822
20090219,197,F4232,257,J6202
20090219,34,J5822,435,J6202
20090219,33,G4761,435,J6202
20090219,21,J6202,435,J6202
20090219,90,J5822,435,J6202
20090219,151,F4232,257,J6202
20090220,90,J5822,210,G4651
20090220,90,J5822,368,G4651
20090220,258,C2520,613,J6201
20090226,126,G4651,647,J5822
20090226,290,J6399,404,J6399
20090226,463,J5822,404,J6399
20090226,177,J5822,675,G4651
20090226,233,J5822,675,G4651
20090302,451,J5822,700,J5822
20090303,226,G4652,330,J5822
20090304,149,J5822,457,J5822
20090304,190,G4651,457,J5822
20090304,609,J5822,115,J5822
20090304,126,G4651,115,J5822
20090304,408,J6311,290,J6399
20090304,38,G4791,290,J6399
20090304,194,G4645,290,J6399
20090311,241,J6121,511,J6209
20090311,621,J5822,577,C2642
20090313,417,J5822,347,J5822
20090316,431,J5822,91,J5822
20090316,26,G4651,91,J5822
20090317,431,J5822,91,J5822
20090317,26,G4651,91,J5822
20090318,63,J6202,557,J5822
20090319,21,J6202,676,J6202
20090319,102,J5822,676,J6202
20090319,569,G4680,284,J5822
20090321,689,F4241,632,J5822
20090321,504,J5822,632,J5822
20090323,587,J5822,632,J5822
20090323,129,G4651,632,J5822
20090323,264,J6399,632,J5822
20090324,43,J6122,261,J6121
20090325,183,J6202,669,J5822
20090325,668,J5822,669,J5822
20090326,151,F4232,77,J6202
20090326,420,G4651,77,J6202
20090326,126,G4651,412,J5822
20090326,428,J5822,412,J5822
20090327,190,G4651,335,J5822
20090327,110,G4651,335,J5822
20090328,90,J5822,560,J6202
20090328,571,J5822,560,J6202
20090328,5,G4651,560,J6202
20090330,436,J6202,420,G4651
20090401,34,J5822,435,J6202
20090401,33,G4761,435,J6202
20090401,90,J5822,435,J6202
20090402,242,J6121,470,N7599
20090402,389,J6202,340,G4651
20090402,85,J5822,340,G4651
20090402,587,J5822,632,J5822
20090402,129,G4651,632,J5822
20090402,264,J6399,632,J5822
20090409,102,J5822,676,J6202
20090409,21,J6202,676,J6202
20090409,190,G4651,686,J5822
20090409,242,J6121,219,J6202
20090409,132,J6202,219,J6202
20090409,48,J5822,469,J5822
20090410,592,C2641,356,J6129
20090410,52,J6202,464,J5822
20090410,164,J6202,464,J5822
20090410,266,J5822,662,J6311
20090412,126,G4651,647,J5822
20090412,90,J5822,637,G4651
20090412,497,J6202,637,G4651
20090415,142,G4651,690,J5822
20090415,215,J5822,352,J6202
20090415,177,J5822,352,J6202
20090415,52,J6202,163,G4651
20090415,90,J5822,163,G4651
20090415,414,J5822,163,G4651
20090416,612,J6202,297,J5822
20090416,68,C2641,51,J6122
20090416,506,G4791,51,J6122
20090417,142,G4651,690,J5822
20090417,49,G4651,661,J6202
20090418,570,C2642,438,J6202
20090418,133,F4232,438,J6202
20090421,387,J5822,429,J5822
20090421,210,G4651,429,J5822
20090422,269,G4651,304,J5822
20090422,71,J5822,304,J5822
20090423,110,G4651,673,J6202
20090424,436,J6202,317,J5822
20090425,71,J5822,103,G4651
20090425,59,J6202,651,J5822
20090427,569,G4680,685,J5822
20090427,84,J5822,685,J5822
20090427,52,J6202,163,G4651
20090427,90,J5822,163,G4651
20090427,414,J5822,163,G4651
20090427,276,G4651,532,J5822
20090427,343,J6202,532,J5822
20090427,362,J5822,532,J5822
20090428,12,C1712,45,J5811
20090428,233,J5822,208,J5822
20090428,49,G4651,208,J5822
20090428,510,J5822,208,J5822
20090428,56,J6202,208,J5822
20090429,119,J6202,463,J5822
20090429,252,G4653,463,J5822
20090429,242,J6121,463,J5822
20090429,622,J6202,600,G4652
20090429,594,J5822,600,G4652
20090430,90,J5822,157,C2632
20090430,21,J6202,157,C2632
20090502,5,G4651,90,J5822
20090504,26,G4651,595,J6202
20090504,90,J5822,595,J6202
20090505,218,J6122,55,F4232
20090505,242,J6121,55,F4232
20090507,476,C2631,181,J5822
20090507,242,J6121,181,J5822
20090507,539,J5822,181,J5822
20090507,242,J6121,218,J6122
20090507,110,G4651,673,J6202
20090508,75,C2842,358,J6202
20090508,351,G4651,267,J6202
20090509,442,J5822,610,J5822
20090509,539,J5822,610,J5822
20090511,242,J6121,251,J6201
20090511,503,J6202,462,J5822
20090511,164,J6202,462,J5822
20090512,102,J5822,601,J5822
20090512,241,J6121,660,F4232
20090514,372,J5822,581,J5822
20090514,205,G4652,581,J5822
20090514,179,J5822,581,J5822
20090514,5,G4651,90,J5822
20090515,237,J5822,153,G4651
20090515,52,J6202,153,G4651
20090515,213,C2642,156,J6209
20090515,242,J6121,251,J6201
20090518,151,F4232,257,J6202
20090518,197,F4232,257,J6202
20090519,213,C2642,447,J5822
20090520,5,G4651,112,J6202
20090520,136,J6202,575,J5822
20090520,90,J5822,694,J5822
20090520,49,G4651,694,J5822
20090520,5,G4651,694,J5822
20090521,21,J6202,254,J5822
20090521,142,G4651,254,J5822
20090521,276,G4651,254,J5822
20090521,322,J6202,254,J5822
20090521,436,J6202,317,J5822
20090522,5,G4651,149,J5822
20090522,340,G4651,306,J6202
20090522,498,C2642,704,J6129
20090522,218,J6122,704,J6129
20090522,173,J5822,388,J5822
20090522,56,J6202,378,J5822
20090522,49,G4651,378,J5822
20090522,372,J5822,306,J6202
20090522,372,J5822,583,C2721
20090525,130,C2642,281,J5822
20090525,55,F4232,243,J6202
20090525,372,J5822,243,J6202
20090525,569,G4680,243,J6202
20090525,142,G4651,281,J5822
20090525,476,C2631,281,J5822
20090525,60,J5822,699,J5822
20090525,56,J6202,339,G4651
20090525,142,G4651,647,J5822
20090525,242,J6121,647,J5822
20090525,21,J6202,647,J5822
20090525,110,G4651,678,J5822
20090525,242,J6121,678,J5822
20090526,631,G4651,440,J5822
20090526,5,G4651,440,J5822
20090526,48,J5822,176,J5822
20090526,419,F4232,176,J5822
20090526,71,J5822,269,G4651
20090526,680,J5822,233,J5822
20090526,142,G4651,233,J5822
20090526,77,J6202,233,J5822
20090526,242,J6121,440,J5822
20090526,242,J6121,176,J5822
20090526,539,J5822,34,J5822
20090526,476,C2631,442,J5822
20090526,109,C2641,539,J5822
20090526,29,G4645,539,J5822
20090527,570,C2642,438,J6202
20090527,102,J5822,653,J5822
20090527,133,F4232,438,J6202
20090527,347,J5822,350,J5822
20090527,39,J6202,22,J6202
20090527,49,G4651,22,J6202
20090527,90,J5822,22,J6202
20090527,417,J5822,347,J5822
20090528,298,J5822,357,C2642
20090528,296,J5822,357,C2642
20090528,142,G4651,322,J6202
20090528,21,J6202,322,J6202
20090528,90,J5822,537,J5822
20090528,90,J5822,102,J5822
20090528,77,J6202,102,J5822
20090528,288,J5822,48,J5822
20090528,233,J5822,48,J5822
20090528,423,J5822,422,J5822
20090528,443,J5822,422,J5822
20090529,386,J6202,73,J5822
20090529,214,J5822,73,J5822
20090529,60,J5822,73,J5822
20090529,205,G4652,541,J5822
20090530,52,J6202,448,J5822
20090530,164,J6202,448,J5822
20090530,161,J5822,448,J5822
20090601,120,J5822,133,F4232
20090601,569,G4680,322,J6202
20090601,21,J6202,322,J6202
20090601,142,G4651,322,J6202
20090602,14,J6021,377,J6121
20090602,401,J6312,377,J6121
20090602,120,J5822,133,F4232
20090602,476,C2631,265,J5822
20090602,281,J5822,265,J5822
20090602,49,G4651,510,J5822
20090602,56,J6202,510,J5822
20090602,242,J6121,510,J5822
20090602,38,G4791,377,J6121
20090603,270,G4651,87,J5822
20090603,545,J5822,391,J5822
20090604,498,C2642,705,J5822
20090604,5,G4651,587,J5822
20090604,570,C2642,587,J5822
20090604,15,C1712,145,J5812
20090604,230,J6202,633,J6201
20090604,574,G4651,633,J6201
20090605,79,J5822,25,G4651
20090605,308,J5822,201,J6202
20090607,528,G4651,563,J6202
20090607,21,J6202,563,J6202
20090608,120,J5822,133,F4232
20090608,498,C2642,21,J6202
20090608,21,J6202,385,G4651
20090608,198,J5822,385,G4651
20090608,133,F4232,481,J5822
20090609,58,J6202,488,J6202
20090609,206,J6122,488,J6202
20090609,322,J6202,576,J5822
20090609,588,J5822,576,J5822
20090609,102,J5822,605,J5822
20090609,612,J6202,605,J5822
20090610,109,C2641,539,J5822
20090610,29,G4645,539,J5822
20090610,230,J6202,633,J6201
20090610,574,G4651,633,J6201
20090611,26,G4651,215,J5822
20090611,38,G4791,397,J6399
20090611,190,G4651,200,J6202
20090611,463,J5822,200,J6202
20090612,258,C2520,613,J6201
20090615,270,G4651,87,J5822
20090615,5,G4651,112,J6202
20090615,330,J5822,606,J6202
20090615,127,G4651,606,J6202
20090615,21,J6202,606,J6202
20090617,5,G4651,478,J5822
20090617,79,J5822,184,J5822
20090617,701,J5822,184,J5822
20090617,26,G4651,184,J5822
20090618,79,J5822,184,J5822
20090618,701,J5822,184,J5822
20090618,26,G4651,184,J5822
20090618,193,J5822,195,J6202
20090620,177,J5822,675,G4651
20090620,233,J5822,675,G4651
20090622,98,G4651,504,J5822
20090622,299,G4645,688,J5812
20090622,63,J6202,557,J5822
20090622,156,J6209,599,F4232
20090622,393,J5822,599,F4232
20090623,190,G4651,654,J5822
20090623,26,G4651,654,J5822
20090623,242,J6121,654,J5822
20090623,155,J6129,654,J5822
20090623,622,J6202,617,J6202
20090623,88,J5811,67,J5811
20090623,347,J5822,679,J5822
20090624,89,C2642,216,J5822
20090624,58,J6202,488,J6202
20090624,206,J6122,488,J6202
20090624,164,J6202,696,J5822
20090624,56,J6202,696,J5822
20090624,5,G4651,696,J5822
20090624,90,J5822,696,J5822
20090625,126,G4651,433,J5822
20090625,297,J5822,433,J5822
20090625,306,J6202,497,J6202
20090625,164,J6202,696,J5822
20090625,56,J6202,696,J5822
20090625,5,G4651,696,J5822
20090625,90,J5822,696,J5822
20090626,378,J5822,425,J5822
20090626,339,G4651,425,J5822
20090626,233,J5822,300,J6399
20090630,276,G4651,394,J5822
20090630,94,J5822,394,J5822
20090630,126,G4651,394,J5822
20090701,21,J6202,512,C2632
20090702,128,C2632,359,J5822
20090702,49,G4651,359,J5822
20090702,469,J5822,376,J5822
20090703,285,J5911,494,J6399
20090703,399,J5822,292,J5822
20090705,49,G4651,661,J6202
20090706,213,C2642,332,J6202
20090706,574,G4651,332,J6202
20090706,79,J5822,701,J5822
20090706,185,C2820,701,J5822
20090707,183,J6202,669,J5822
20090707,52,J6202,144,J5822
20090707,516,J5822,144,J5822
20090707,180,C2631,144,J5822
20090707,668,J5822,669,J5822
20090708,85,J5822,54,J6129
20090708,285,J5911,494,J6399
20090710,571,J5822,198,J5822
20090710,21,J6202,198,J5822
20090710,157,C2632,198,J5822
20090710,40,K6491,698,J5822
20090714,399,J5822,292,J5822
20090714,49,G4651,56,J6202
20090715,241,J6121,620,J6202
20090715,343,J6202,620,J6202
20090718,236,J5822,566,J5822
20090721,49,G4651,510,J5822
20090722,417,J5822,231,N7599
20090722,127,G4651,97,J5822
20090722,381,J5822,97,J5822
20090723,5,G4651,478,J5822
20090728,493,C2632,305,J5822
20090728,241,J6121,305,J5822
20090728,49,G4651,305,J5822
20090731,442,J5822,610,J5822
20090731,539,J5822,610,J5822
20090731,555,D3511,636,J5822
20090804,443,J5822,546,J5822
20090810,569,G4680,284,J5822
20090811,276,G4651,309,J5822
20090811,110,G4651,309,J5822
20090811,94,J5822,309,J5822
20090811,497,J6202,309,J5822
20090811,126,G4651,309,J5822
20090811,177,J5822,309,J5822
20090812,108,J6202,373,G4651
20090812,306,J6202,373,G4651
20090818,5,G4651,65,J5822
20090818,90,J5822,65,J5822
20090818,190,G4651,77,J6202
20090818,420,G4651,77,J6202
20090818,21,J6202,385,G4651
20090818,198,J5822,385,G4651
20090818,242,J6121,77,J6202
20090818,38,G4791,77,J6202
20090818,569,G4680,65,J5822
20090818,481,J5822,573,J5822
20090818,98,G4651,608,J6202
20090819,415,J6209,369,J5822
20090819,38,G4791,369,J5822
20090824,306,J6202,702,J5822
20090824,463,J5822,702,J5822
20090824,103,G4651,702,J5822
20090824,574,G4651,702,J5822
20090825,208,J5822,596,J6399
20090825,241,J6121,27,M7140
20090825,264,J6399,596,J6399
20090825,24,J5811,61,J5812
20090825,388,J5822,173,J5822
20090825,429,J5822,173,J5822
20090826,569,G4680,621,J5822
20090826,322,J6202,621,J5822
20090827,60,J5822,248,M7212
20090827,112,J6202,248,M7212
20090827,445,J6202,248,M7212
20090831,213,C2642,156,J6209
20090901,49,G4651,474,J5822
20090903,142,G4651,322,J6202
20090903,21,J6202,322,J6202
20090903,406,J5822,697,J6202
20090904,478,J5822,146,C2651
20090904,463,J5822,274,J5822
20090904,193,J5822,274,J5822
20090908,609,J5822,115,J5822
20090908,126,G4651,115,J5822
20090910,648,C2042,64,J5812
20090911,241,J6121,27,M7140
20090911,211,J6202,191,J6202
20090911,242,J6121,622,J6202
20090915,51,J6122,383,J5822
20090916,492,C2632,203,J6022
20090917,47,J5822,342,J5822
20090921,539,J5822,34,J5822
20090922,408,J6311,290,J6399
20090922,38,G4791,290,J6399
20090922,194,G4645,290,J6399
20090923,347,J5822,350,J5822
20090924,59,J6202,651,J5822
20090925,108,J6202,373,G4651
20090925,306,J6202,373,G4651
20090925,443,J5822,255,G4651
20090928,108,J6202,373,G4651
20090928,306,J6202,373,G4651
20090929,68,C2641,51,J6122
20090929,506,G4791,51,J6122
20091005,322,J6202,576,J5822
20091005,588,J5822,576,J5822
20091005,127,G4651,288,J5822
20091005,463,J5822,288,J5822
20091006,569,G4680,544,J5822
20091008,312,J5822,483,J5822
20091008,372,J5822,583,C2721
20091008,637,G4651,634,J6202
20091008,5,G4651,634,J6202
20091009,126,G4651,115,J5822
20091009,609,J5822,115,J5822
20091009,47,J5822,342,J5822
20091009,90,J5822,368,G4651
20091013,339,G4651,167,J5822
20091013,463,J5822,212,J5822
20091013,177,J5822,212,J5822
20091013,71,J5822,212,J5822
20091013,5,G4651,212,J5822
20091013,569,G4680,262,J5822
20091013,5,G4651,262,J5822
20091014,338,J6209,427,J5822
20091014,485,J5822,427,J5822
20091014,443,J5822,255,G4651
20091015,133,F4232,311,J5822
20091015,406,J5822,697,J6202
20091016,401,J6312,377,J6121
20091016,14,J6021,377,J6121
20091016,443,J5822,485,J5822
20091016,21,J6202,485,J5822
20091016,478,J5822,146,C2651
20091016,38,G4791,377,J6121
20091016,576,J5822,413,J6209
20091020,127,G4651,164,J6202
20091020,5,G4651,164,J6202
20091022,519,J5822,674,J6202
20091027,108,J6202,472,J6202
20091027,262,J5822,513,G4651
20091027,52,J6202,513,G4651
20091029,237,J5822,153,G4651
20091029,52,J6202,153,G4651
20091029,631,G4651,237,J5822
20091103,206,J6122,160,J6312
20091104,463,J5822,212,J5822
20091104,177,J5822,212,J5822
20091104,71,J5822,212,J5822
20091104,5,G4651,212,J5822
20091109,130,C2642,281,J5822
20091109,142,G4651,281,J5822
20091109,476,C2631,281,J5822
20091109,242,J6121,452,J5822
20091109,218,J6122,586,J6122
20091109,242,J6121,586,J6122
20091109,241,J6121,586,J6122
20091109,43,J6122,586,J6122
20091109,555,D3511,636,J5822
20091113,138,G4651,83,J5822
20091113,133,F4232,311,J5822
20091116,411,J5822,520,G4651
20091116,215,J5822,520,G4651
20091117,570,C2642,112,J6202
20091117,5,G4651,112,J6202
20091117,692,J5822,603,J5822
20091118,126,G4651,115,J5822
20091118,609,J5822,115,J5822
20091118,55,F4232,242,J6121
20091119,159,J6202,155,J6129
20091119,37,J6129,155,J6129
20091119,90,J5822,210,G4651
20091124,224,J5822,657,J5822
20091124,467,G4651,657,J5822
20091127,21,J6202,328,G4651
20091203,215,J5822,352,J6202
20091203,177,J5822,352,J6202
20091203,5,G4651,612,J6202
20091207,119,J6202,463,J5822
20091207,252,G4653,463,J5822
20091207,242,J6121,463,J5822
20091207,389,J6202,629,J6022
20091207,207,J6121,629,J6022
20091209,5,G4651,164,J6202
20091218,38,G4791,415,J6209
20091218,190,G4651,415,J6209
20091227,587,J5822,632,J5822
20091227,129,G4651,632,J5822
20091227,264,J6399,632,J5822
20100105,102,J5822,676,J6202
20100105,21,J6202,676,J6202
20100107,38,G4791,290,J6399
20100108,49,G4651,474,J5822
20100109,242,J6121,647,J5822
20100111,685,J5822,522,G4651
20100111,84,J5822,522,G4651
20100111,163,G4651,399,J5822
20100111,5,G4651,668,J5822
20100111,507,J6202,668,J5822
20100115,26,G4651,468,J5822
20100116,43,J6122,261,J6121
20100120,415,J6209,369,J5822
20100120,38,G4791,369,J5822
20100120,351,G4651,267,J6202
20100120,63,J6202,656,J6202
20100121,110,G4651,678,J5822
20100121,242,J6121,678,J5822
20100121,676,J6202,680,J5822
20100122,156,J6209,599,F4232
20100122,393,J5822,599,F4232
20100122,90,J5822,637,G4651
20100122,497,J6202,637,G4651
20100125,60,J5822,248,M7212
20100125,112,J6202,248,M7212
20100125,17,J5812,344,J6399
20100125,445,J6202,248,M7212
20100202,685,J5822,522,G4651
20100202,84,J5822,522,G4651
20100203,190,G4651,335,J5822
20100203,110,G4651,335,J5822
20100203,233,J5822,271,J5822
20100204,38,G4791,598,J6022
20100205,85,J5822,340,G4651
20100205,198,J5822,81,J6201
20100208,206,J6122,186,J5822
20100208,218,J6122,186,J5822
20100208,43,J6122,186,J5822
20100209,224,J5822,657,J5822
